credit_level,etc_amt,sa_amt,sbyb_amt,sjyh_amt
85,0,12411.199999999999,0,0
-1,0,147502.56,350202,0
70,0,0,39500,0
60,0,61579.32,0,0
60,0,44201.07,390,0
60,0,5916,39500,0
60,0,0,39500,0
70,0,2333,390,0
70,0,6,890,0
70,0,55557.93,0,0
60,0,13628.5,39500,0
85,0,20,39000,0
85,0,80,39500,0
-1,0,15448.4,0,0
85,0,0,39000,0
70,0,0,0,0
-1,0,276,39500,0
70,0,9664.25,0,238000
-1,2199.830000000001,4253894.08,0,0
60,0,0,0,0
70,0,82564.63,390,0
70,0,5463,40000,0
60,7.6,20172,39500,0
-1,0,258321.38,668149,0
60,0,700,35390,0
85,0,28500.96,39500,100000
60,0,0,39500,0
70,0,1414.2,328090,0
70,0,0,39500,0
85,0,61921.46000000001,140000,0
60,0,20327.519999999997,39000,0
85,0,635,0,0
-1,0,1347.2,623450,0
85,0,7426,39000,0
70,0,56,39500,0
60,0,0,390,0
60,0,12049.2,1025251,0
-1,0,0,0,0
85,0,416,139500,0
70,0,0,0,0
60,0,0,390,0
85,0,215.5,39500,0
60,0,2383.2700000000004,0,8818
70,0,10000,41000,0
85,0,400136.43,890,0
70,0,1588.7,39000,0
-1,0,0,0,0
-1,0,686.39,390,0
85,0,0,0,0
-1,0,32,39500,0
70,0,154427.55,0,0
-1,0,8000,0,0
70,0,0,0,0
85,0,0,39000,0
85,0,0,0,0
60,0,17140.05,0,0
60,0,56359.65,0,10000
60,0,15974,3390,0
70,0,0,39000,0
70,0,0,39000,0
-1,0,4384.92,39500,0
70,0,51643.369999999995,0,76900
60,0,0,0,0
70,2005.6999999999996,2963896.64,0,44100
60,0,0,89500,0
-1,0,115086.82,39000,0
70,0,1871764.0499999996,741852,44000
60,0,29266.58,471450,90000
-1,0,2372,500,0
-1,0,9609.9,39500,0
70,0,218,390,0
-1,0,153,39000,0
60,0,0,0,0
70,0,0,0,0
60,0,0,390,0
70,0,0,0,0
60,0,41500,39000,0
60,0,960.03,890,0
-1,0,0,50390,0
-1,0,22450,890,0
-1,0,0,39500,0
70,0,270668.26,39000,7000
60,3562.449999999999,482082.5,480186,194400
-1,0,48022.08,0,0
70,0,14000,40000,0
60,0,99403.95,39500,0
70,0,542446,39000,0
70,0,280.2,390,0
60,0,599047.2,545080,120067
60,0,157352.09,1571750,0
60,0,119807,39500,0
70,0,2220,39500,0
-1,509.20000000000005,148232.89999999994,0,238060.66
70,0,0,390,0
60,0,2761.020000000001,389500,0
60,0,988929.8,1022881,0
-1,0,8194.23,1474480,10349.42
70,0,7513.44,0,0
70,0,93,40000,0
60,0,57377.860000000015,40000,0
70,0,0,39500,0
-1,38.68,2238994.55,682170,2218140
70,0,0,40000,0
70,0,10755.3,0,0
70,0,1863940.8,39500,716133
70,0,4139.13,39500,0
85,0,433209.4,0,34149
-1,0,7891.5,1000,0
85,0,88,189500,0
70,0,0,50390,0
60,0,39989.46,41000,0
-1,0,1150,0,0
-1,0,20778.800000000003,0,0
70,0,2342,40000,0
-1,0,0,0,0
85,0,0,0,0
60,0,266121.48,623450,0
85,0,9914.82,39500,0
60,0,323,0,0
85,0,3129.6,39500,0
70,0,8483,39500,0
60,0,40024.759999999995,0,398710
60,0,12236,0,0
60,0,4674.41,1647331,0
-1,0,6296.36,0,0
60,0,137,89000,0
85,0,30026,39500,0
60,0,4000,50390,0
-1,0,1413.1999999999998,39500,0
-1,0,0,390,0
-1,0,354,39800,0
70,0,339160.47,0,0
60,0,29987.179999999997,968890,0
70,0,0,0,0
85,2837.0800000000004,1024.08,309891,1000
70,0,6360.200000000001,2591600,0
-1,0,0,39500,0
-1,0,68242.52,547450,0
60,0,206865.98999999996,0,106299
70,0,13814.449999999999,0,0
-1,0,125,39500,0
60,0,0,390,0
-1,0,16538.879999999997,547450,0
60,0,15182.439999999999,0,0
-1,0,0,39500,0
60,0,13070,39000,0
60,0,26607.870000000003,0,0
85,0,0,0,0
60,296.12,1364.84,0,0
85,0,0,40000,0
70,0,3652.5,500,0
85,0,55809.12,39000,0
60,0,20123.16,0,4501
60,0,0,0,0
70,0,0,0,0
70,0,0,0,0
60,0,4159.8,39500,0
60,0,51809,398680,0
-1,0,315.79,39000,0
60,0,1295,39500,0
60,0,1901,39000,0
60,321.1,3347.2,547450,29268
60,0,40,103609.20000000003,0
70,0,0,39000,0
60,0,7791.66,0,0
85,0,98,715390,0
-1,0,130,39500,0
85,0,0,0,0
60,0,91182.82999999999,0,0
60,0,944911.5499999999,0,22000
70,0,632,39500,0
70,0,1528,0,0
-1,0,67702.57,39500,0
70,0,33689.68,0,0
60,0,0,39500,0
85,0,1200,39000,0
70,0,2081901.7399999995,0,2591582
60,0,36703.53,9405,0
85,0,19934.199999999997,134720,0
85,0,5051.5599999999995,50890,0
60,0,0,890,0
85,0,1706.99,39500,0
85,0,0,0,0
70,0,4829.5,39500,0
-1,0,12322,239500,0
70,0,0,39000,0
-1,0,0,0,0
60,0,11210.78,0,0
-1,0,87199,39500,0
-1,0,116,0,0
-1,0,92,39500,0
70,0,100,39500,0
60,0,6.45,389500,52173.880000000005
70,0,27006.44,39000,0
70,0,42540.73,0,54000
70,0,134232.86,0,11338
60,0,56817.4,1025251,0
60,0,3940.9700000000003,39500,0
60,0,150181.9,0,74703
60,0,4082.49,39000,0
-1,0,1164.9,39500,0
70,115.89999999999998,1755.5,0,0
-1,0,191687.46999999997,0,19350
70,0,0,0,0
60,0,5364562.9,89000,0
-1,0,0,39500,0
60,0,21952,0,0
-1,0,0,50390,5577
-1,0,5380.34,390,0
-1,0,11908,139000,0
60,0,0,39850,0
85,0,2841.01,39500,0
-1,0,373379.99,39000,0
60,0,4232.870000000001,39000,0
-1,0,105,39000,0
60,0,1204.0500000000002,0,55000
85,0,29846.199999999997,404090,0
60,0,251917.2,623450,320000
-1,0,652681.08,547450,221360
70,0,4614.48,0,0
85,0,1916.36,862387,0
85,0,0,0,0
-1,0,0,39500,0
70,0,0,39000,0
-1,0,2890,890,0
60,0,2545.5,39000,2010000
70,0,0,0,0
70,0,1466.97,0,0
85,0,2068,39500,0
70,0,60.9,39000,0
70,0,15,39000,0
60,0,1955.1100000000001,39000,9395
70,0,1650,890,0
60,0,240019.3,390,0
70,0,200,0,0
60,0,25331.8,0,11500
60,0,1347.2,402480,0
85,0,184,39500,0
85,0,0,39500,0
-1,0,0,0,0
60,75.53,74260.57999999999,0,0
60,0,500,89000,0
70,0,45,0,0
85,0,0,39000,0
60,0,1853,39000,0
70,0,0,39500,0
70,0,0,1890,0
70,0,55,39500,0
-1,0,11099.060000000001,0,0
60,127.02999999999997,3282.05,39000,0
60,0,478,89500,0
85,0,1280,39000,30060
60,0,26361.260000000002,0,0
70,0,0,390,0
85,0,5068.29,500,0
85,0,0,39500,0
70,0,274,0,0
-1,0,49566.860000000015,1177251,0
70,0,8990,39000,0
85,0,59326,0,0
60,0,3322.0200000000004,390,0
70,0,2993887.77,89000,0
85,0,48865.060000000005,89500,0
-1,0,0,89500,0
60,0,75340.45,0,168000
70,0,0,39500,0
70,0,3046.5,40600,0
70,0,0,39000,0
60,0,20243.84,390,0
60,0,46161.89000000001,39500,0
70,0,0,0,0
70,785.9999999999999,295912.24000000005,0,155000
60,0,0,0,0
70,0,9943.669999999998,39500,0
60,0,350,39000,0
-1,2219.26,4520390.24,1491163.6,1550766
-1,0,60,500,0
60,28.5,10959.94,1025251,15000
60,0,99070.23,390,0
60,0,0,90000,0
85,0,9.5,89500,0
85,0,1000,0,0
60,0,89997.72,0,0
60,0,84715.3,0,0
70,0,500,89500,0
70,0,2318.09,89000,0
85,0,24062.629999999997,390,0
70,0,137152.86,0,100001
60,0,6001,39500,0
70,131.85,70185,39500,0
70,0,0,1000,0
85,0,1455.2,472210,0
60,0,29.9,0,0
60,0,14518.399999999998,0,4000
-1,0,10,40000,0
60,0,2407.6,478201,0
60,0,334148.37999999995,0,1692773.19
70,0,0,39500,0
60,0,2547.2,395360,0
-1,0,0,39500,0
60,0,0,39000,0
60,0,224,89500,0
60,0,1207.09,89500,0
-1,0,12530,390,0
85,0,0,0,0
-1,0,3745.2200000000003,39000,0
60,10.36,25972.78,39500,0
70,0,12457.240000000002,890,0
60,0,190109.67,39000,0
-1,0,520,39500,4000
85,0,270427.6,39000,0
85,0,468348.47000000003,39500,0
60,0,32904.55,0,1400
60,0,0,39000,0
60,0,2177,39000,0
70,0,606.98,50390,0
-1,0,0,0,0
60,0,61,40000,0
85,0,180,0,0
60,0,0,89500,1303500
60,0,1077.76,506184,0
70,0,500,39000,0
85,0,5.2,39500,0
60,0,0,39000,0
85,0,0,39000,0
70,0,41282.82,0,102601
70,0,1800,0,0
60,0,14163.61,0,0
-1,0,20940.33,396970,0
70,0,0,500,0
60,0,0,390,0
70,0,411582.2599999999,39000,9050
-1,0,282,0,0
70,0,1055,0,0
60,0,1625.9100000000005,89000,50000
60,0,3769.8,39000,0
85,0,868,119800,0
70,0,1656,39000,0
60,0,4215.37,39000,0
60,0,3626.66,39500,0
70,0,0,0,0
-1,0,66967.5,0,136000
-1,0,500,39500,0
85,0,0,39000,0
60,0,1145,39000,0
85,0,0,40200,4000
70,0,6500,50890,0
60,0,23532,39500,0
70,4452.159999999999,4665.69,0,0
70,26.6,6836.86,454170,4300
85,0,10267.72,480090,0
60,0,0,0,0
60,0,35,39500,0
85,0,0,0,0
60,0,2707.2,470600,339000
60,0,259,39500,0
70,0,12976.6,0,0
60,0,0,39500,0
60,0,200,89000,0
70,0,0,39500,0
60,0,55300,39500,0
70,0,69,39500,0
60,0,22644.18,743384,0
-1,0,13390.36,50000,0
60,0,168943.44999999984,0,0
60,201.63,6182.429999999999,39000,0
85,0,0,0,0
60,0,0,890,0
60,0,5858.83,50390,0
70,0,0,39500,0
70,0,0,40000,0
-1,0,6671,40000,0
-1,0,15166.2,39500,0
85,0,122,40000,0
85,0,0,50000,0
70,0,0,500,0
85,0,87,89000,0
85,0,23592,39500,0
70,0,0,39000,0
85,0,0,89000,0
60,0,651176.3300000001,390,0
60,0,74.1,890,0
-1,51.21,3715.9800000000005,0,0
70,0,1591.98,39000,0
85,0,4671.88,39000,0
70,0,14000,39500,0
60,0,862,0,0
-1,0,1500,89000,0
70,0,79933.34,39500,0
-1,0,12428.91,0,0
70,0,927,0,0
-1,0,114,39000,0
70,0,1813.6899999999998,39500,0
-1,0,1497.1799999999998,39000,0
-1,0,28058.2,104459.20000000003,13000
-1,0,5215,39500,0
85,0,0,0,0
60,0,4441.67,0,500
70,0,3422067.46,1271079,812000
60,0,20677.6,39800,0
-1,0,0,0,0
60,0,22.5,39000,0
60,0,331028.66000000003,1039113,263028
85,0,385644.55,39500,0
70,0,0,39500,0
60,0,249730.12,44000,0
60,0,10279.93,89000,0
60,0,0,0,0
60,0,143.2,139000,0
-1,0,15713.800000000001,471450,0
-1,0,6918.49,0,0
-1,0,83583.54999999999,547450,0
70,0,15,40000,0
70,0,50359.6,39500,0
-1,0,11.91,39000,0
60,0,36124.05,39500,0
70,0,0,0,0
70,0,1563.9,39500,0
70,0,226.01999999999998,39500,0
85,0,57251.93000000001,0,1000
70,0,39,500,0
60,1093.3,2002.32,39000,0
60,0,4961.2,39500,0
60,0,0,39000,0
85,0,0,39500,0
-1,0,0,40000,0
70,0,0,89500,0
60,0,0,390,0
85,0,0,390,0
60,0,156,39000,0
60,0,0,39500,0
70,0,6660,39000,0
60,0,94.9,0,781.1899999999999
-1,0,8788527.87,39500,1777465
60,0,5906.920000000002,1153690,0
60,0,28836.9,39500,0
60,0,0,39500,0
60,0,24388.95,0,0
-1,481.61,87973.88,0,115800
60,0,604.8,89500,0
60,0,5753,39000,0
-1,0,139199.54,39500,62497.58
70,0,824669.6600000001,0,122202
85,0,400,39500,0
60,0,195576,0,0
85,0,5782.7,39000,0
-1,0,0,390,0
60,0,4069,890,0
70,0,0,390,0
60,0,67934.87999999999,0,59300
60,0,0,39000,0
60,0,0,39500,0
60,0,16855.66,39000,0
-1,0,95.5,39000,0
70,0,35453.39,390,11083
85,0,0,39000,0
60,0,9160.83,39500,0
85,0,120,0,0
60,0,3545130.080000001,666566.5,225333
-1,0,200,39000,0
-1,0,500,89000,0
60,0,999.5,0,0
60,0,10308.4,0,0
70,0,332.14000000000004,0,0
60,480.97,90200,39000,310078.98
60,0,529290.4299999999,390,11857
60,0,50702.33,0,22000
-1,0,115,39000,0
70,0,0,390,0
60,0,21154.989999999998,40000,0
60,0,7931.200000000001,547450,0
70,0,36086.2,485499,8000
85,0,8378.39,0,0
85,0,2623,39500,0
60,0,7100,0,0
70,0,210001,390,0
50,0,0,0,0
70,0,699674.93,39000,509455.36000000004
60,0,52529.89,0,0
60,144.3,4613.26,890,40000
70,0,16535.4,1195877,0
85,0,272,39500,0
70,0,0,0,0
-1,0,5054.360000000001,39500,0
60,0,15738.130000000001,50000,0
60,0,2233.2500000000005,1101251,20000
60,0,126,40000,0
-1,0,264054.93,390,0
60,0,952.16,0,0
60,0,7097,39500,0
60,0,48010.07,39000,0
85,0,14924.069999999994,89500,0
-1,0,416725.26,50390,0
60,0,471173.92,0,43600
-1,0,17800,39000,0
60,526.03,1429222.3599999999,0,33455
70,0,0,0,0
-1,0,12000,39500,0
60,0,212839.67,39500,0
60,0,4477.13,0,0
85,0,4000,39500,0
-1,0,216,39000,0
60,0,1400121,0,0
70,0,0,39500,0
60,0,110,39000,0
85,0,15852.14,647626.5,0
85,0,0,39000,0
60,2818.1699999999996,27391.03,390,54848.05
-1,2705.5000000000005,514.04,89500,0
-1,0,136,0,0
60,0,63523,390,0
85,0,1596.4,39500,0
60,0,0,390,0
70,0,0,390,0
-1,0,234699.52999999997,0,0
60,0,13461.9,0,0
85,0,3000,39500,0
60,0,65541.79999999999,39500,0
-1,0,6069.82,0,7028
85,0,54813.57,39000,4600
-1,0,74,39000,0
70,0,33863.56,0,0
-1,0,30,39500,0
70,0,500,1000,0
70,0,2032.8000000000002,950011,0
60,0,0,390,0
85,0,38,390,0
70,0,8000.01,89500,0
-1,0,148507.97,0,0
60,0,283632.8,889331,101150
-1,0,0,39000,0
70,0,0,0,0
60,0,2825.4,448241,0
60,0,35120.18,0,68400
-1,0,18600.97,0,16549.98
-1,0,0,0,0
70,0,18,39500,0
60,0,188,39800,0
60,0,7285.420000000001,480090,150000
60,0,214,40000,0
85,0,0,40000,0
85,993.25,7031.85,50000,0
70,0,38302.24,0,0
70,0,3058,39500,0
60,0,0,0,0
70,0,24497.999999999993,1101251,0
70,0,0,50390,0
-1,0,0,39000,0
70,0,0,0,0
85,0,1214,39500,0
70,0,0,39500,0
-1,0,27432.66,39000,0
60,0,16212.399999999998,1572771,0
70,0,0,0,0
-1,0,309987.69,39500,0
60,0,20175,140000,0
60,0,71063.19,0,352920
-1,0,7588.389999999999,89000,0
60,0,60831,39500,1
85,0,1079.8,39500,0
85,0,0,0,0
70,0,0,41000,0
70,0,939,39500,0
60,228,0,390,0
70,0,118133,39000,59545
70,0,0,0,0
85,0,0,0,0
60,197.04999999999998,1135479.7400000007,889331,255000
60,0,2061.36,0,0
60,0,34962.979999999996,39000,0
-1,0,1015,39500,0
85,0,0,0,0
-1,0,0,39000,0
60,0,2470,0,0
60,418.87999999999994,4686,39500,0
60,0,0,39000,0
60,0,4,39500,0
70,0,0,39000,0
60,0,4563.910000000001,0,0
60,0,614544.21,547450,0
70,0,273,0,0
70,0,284942.3599999999,276531,0
60,0,88,100000,0
60,0,12971.55,0,0
60,0,200000,39000,0
85,0,0,0,0
85,0,0,39000,0
60,0,15222,39500,0
60,0,4042,39500,0
60,0,324,39000,0
60,0,7603.3,39000,0
85,0,21931.13,175153.6,50000
-1,0,5035.9,0,0
60,0,19822,0,0
-1,0,201694,39500,0
60,0,0,39000,0
60,929.8800000000001,11316,1387400,0
-1,0,160,39000,0
60,0,9844.15,0,800
70,0,12206,390,0
60,0,127038.84999999999,39500,0
-1,319.14,40190.95,40000,0
70,0,6.09,89500,0
60,0,488,89000,0
-1,0,73893.75,525730,0
60,0,25000,890,0
60,0,33.6,0,91000
85,0,4927,39500,0
60,0,81101,0,0
-1,0,10010.67,39000,0
-1,0,40117.33,0,0
70,0,1800,0,0
60,0,64487.26,0,0
60,0,9057.33,39500,0
70,0,588,39500,0
-1,0,470968.32999999996,0,785
60,0,15480.45,39500,0
-1,0,510695.66000000003,39800,0
60,0,35579.19,0,0
60,0,106649,39500,0
60,0,157.3,39000,0
60,0,101,39500,0
85,0,10630.17,39000,0
-1,0,0,39500,0
60,0,6747.9800000000005,0,0
85,0,3316,39500,0
-1,0,39486.16,0,0
60,0,6677.76,956385,0
60,1074.78,0,50890,0
-1,0,0,0,0
70,0,0,39000,0
85,0,20733.449999999997,40000,0
70,0,1329,39500,0
60,0,2532.8,1238371,0
70,0,6620.4,890,0
60,0,5619.110000000001,39500,420580
70,0,776,39500,0
-1,0,0,39000,0
70,0,400,50000,0
85,0,19.99,39000,0
70,0,8398.95,1390,0
70,0,1210.21,0,0
70,0,6688.9,547450,0
70,0,0,39000,0
85,0,120820,390,718820
60,0,0,0,0
70,0,5454.3,390,0
85,0,3968,89500,0
60,0,0,39000,0
-1,87.4,1976378.6300000001,949251,6018390
60,0,220089.74,0,0
70,0,6236.75,0,0
60,0,5297.220000000001,0,0
70,0,214,190000,0
85,0,0,39500,0
60,0,999,39000,0
-1,0,261207.67,0,0
60,0,0,0,0
85,0,147,0,0
85,0,0,0,0
60,0,26197.030000000002,40000,0
70,0,3831.4,0,0
70,0,23242.05,0,0
70,0,0,890,0
70,0,0,39500,0
60,0,122802,40000,0
70,0,0,39000,0
70,5632.529999999995,431,0,0
-1,0,0,39500,0
70,0,0,39000,0
70,3516.2800000000016,1875.3600000000001,50500,0
60,0,1000,50390,0
60,122.55,0,39500,0
70,0,459,0,0
85,0,17,44000,0
85,0,1749.8,0,0
60,0,101692.51999999999,150390,0
-1,0,12170.780000000002,0,0
60,0,6887.71,39000,0
60,0,0,39000,0
60,0,0,0,0
70,0,348,39000,0
60,0,829.14,89000,260000
-1,0,0,0,0
85,0,2083.94,39500,0
60,0,84,39500,0
85,0,135,0,0
70,0,4552.68,39500,0
70,0,98,39000,0
-1,5117.130000000001,100,0,0
60,0,399776.76,39500,45998
70,0,17037.260000000002,40000,0
60,0,153079.66999999998,39500,0
60,0,3811,39500,0
60,0,30000,39000,0
60,0,0,40000,0
70,0,11405.740000000002,39500,0
-1,0,0,39000,0
-1,15.2,14.44,390,0
70,0,51950.79,0,0
70,0,430,39500,0
70,0,86876.76000000001,0,0
85,0,8347.2,401720,0
70,0,20020,39000,0
60,0,10403707.579999998,39000,628801
85,12.35,69863.51999999999,0,0
60,0,105720,39000,0
60,0,10545.970000000001,39000,0
-1,0,0,0,0
70,0,0,39500,0
60,0,18683.36,0,0
85,0,120,40000,0
70,0,0,39000,37100
70,0,0,39500,0
70,0,0,390,0
-1,0,0,39500,0
70,0,0,1000,0
85,0,6116.4400000000005,0,0
60,0,31524.89,0,0
85,0,19222.620000000003,39500,55000
60,0,8902,40000,0
-1,0,5000,0,0
70,0,0,39500,0
70,0,160.45,39500,0
70,0,160178.91,0,320
60,0,0,341081,0
50,0,0,0,0
85,0,0,0,0
70,0,3682.8,889331,0
85,0,792.05,39000,0
70,0,7485,39500,0
85,0,38722.600000000006,39000,0
85,0,0,0,0
60,0,2529.99,45000,123962
60,0,16471.92,39500,0
60,0,14350.66,39500,250000
85,0,2296396.26,0,2752000
70,0,281,39500,0
70,0,0,390,0
70,0,0,0,0
-1,0,0,39500,0
70,0,0,500,0
60,0,0,390,0
-1,0,6128.8,948401,0
-1,0,55215.4,547450,0
60,0,2220,239000,0
70,0,0,44000,0
-1,0,169,890,0
85,0,756.3,39800,0
70,0,1721.5200000000002,390,0
60,0,93.10000000000001,390,0
-1,0,1821.67,39000,0
85,0,0,0,0
60,0,21145.5,39500,0
70,0,1139,39500,0
70,0,0,0,0
60,0,25869.6,0,0
70,0,154,39000,0
70,0,0,0,0
60,0,6115.9,50890,0
-1,0,5339,0,850560
70,0,0,89500,0
-1,0,652,850,0
60,0,0,890,135500
60,0,1347.2,404090,0
-1,0,5245.6,0,0
70,0,54669.689999999995,0,0
60,733.03,142604.50999999998,0,2701
85,0,36382.7,40000,0
60,0,5645.86,390,0
70,0,90,39000,0
85,0,504688.86000000004,39500,0
-1,0,211.2,0,0
-1,0,0,39000,0
60,0,62756.64,0,28500
-1,0,5140.53,39500,100
60,0,11000,39500,40000
85,0,0,40000,0
-1,0,1520,39000,0
-1,0,176039.24000000002,39500,0
60,0,0,0,0
70,0,15377,40000,0
70,0,65,39000,0
85,0,1886.8,39500,0
-1,0,3520,0,0
-1,0,6097542.76,39000,16302000
70,0,7432.8,1235971,0
60,0,163,39500,0
70,7.6,0,0,660300
-1,0,5080,241000,6900
70,0,15614.810000000001,0,0
70,0,51820,390,38000
60,0,2144215.98,0,0
85,0,2500,90000,0
-1,0,0,390,0
-1,0,399,39500,0
70,0,483,0,0
-1,0,14273.65,39500,264140
-1,0,0,39500,0
60,0,542.88,40000,0
-1,0,2678,0,0
60,0,22584.75,0,466550.73999999993
60,0,20311,39500,0
70,0,6308.64,39000,0
85,0,19,40000,0
70,421.09000000000003,931192.7400000001,39000,32932.1
60,0,327429.17,0,10000
70,0,140557.61,39000,0
70,0,17460,39500,0
70,0,0,39500,51000
60,0,0,500,0
60,0,1643367.7,0,24500
60,0,21201.199999999997,1021332,0
-1,297.96999999999997,784019.76,0,20190
60,0,41323.4,0,4500
85,0,0,390,0
-1,0,16369.749999999998,742566.5,0
70,0,2520,390,0
60,0,20003.83,390,0
85,0,318.5,39500,0
70,0,3363.9300000000003,40000,0
70,0,0,39000,0
70,0,0,39000,0
-1,0,0,0,0
60,0,40000,1390,98454.31
70,0,0,39500,0
60,9.5,121534.12999999999,0,325600
70,0,4216.48,900598.5,0
85,0,29288.809999999998,39000,0
-1,0,112,39500,0
70,0,5970,39000,0
85,0,13412,39500,0
60,0,0,39500,0
60,0,0,39000,0
60,1369.8400000000004,448693.31,1179651,265000
70,272.55999999999995,4427.38,0,390800
60,0,0,0,0
60,0,281394.7,0,2698591
-1,0,0,0,0
60,0,0,0,0
60,0,96866.79000000001,0,0
60,0,49090.38,0,0
60,0,106848.86,0,116013
60,0,0,0,0
60,0,0,0,0
70,0,0,0,0
60,0,356297.58999999997,0,245438
-1,0,0,0,0
60,0,823065.6699999999,0,0
60,0,0,0,0
60,0,633994.1099999999,0,0
60,0,440532.67,0,0
-1,0,0,0,0
70,0,0,0,0
60,0,0,0,0
60,0,1174220.5399999998,0,821500
70,0,0,0,0
-1,0,0,0,0
-1,0,0,0,0
60,0,40000,0,0
60,0,0,0,0
60,0,2021.67,0,0
-1,0,570,0,0
70,0,602140,0,0
-1,0,47950.67,0,0
60,0,82096.72,0,0
60,0,798867.23,0,827282
-1,0,445085.6,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
70,0,32992.28,0,0
-1,0,1657437.18,0,6226000
-1,345.59000000000003,690.03,0,0
60,0,0,0,35000
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,4880,0,400413.33
60,0,0,0,93700
60,0,45350.76,0,0
60,774.3699999999999,0,0,0
60,0,0,0,0
60,0,0,0,0.3
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,104151.39,0,0
70,0,0,0,0
70,0,0,0,0
-1,0,6000,0,0
50,0,2212270.49,0,0
60,0,560970.6699999999,0,0
60,0,3441.1,0,300000
60,0,150191.33000000002,0,0
60,0,0,0,0
60,0,0,0,0
60,0,781.26,0,220
60,0,520114.9,0,0
60,0,0,0,0
60,0,0,0,0
70,0,0,0,0
70,0,0,0,0
60,0,0,0,0
60,0,0,0,4900
-1,0,0,0,0
-1,0,2220,0,732800
60,0,0,0,0
60,0,582053.37,0,0
60,1962.9400000000005,552221.33,0,176500
60,1665.3499999999997,240040,0,0
60,0,0,0,0
60,0,10782434.949999996,0,162015
60,244.71999999999997,1911806.2999999998,0,2128999.83
60,0,0,0,0
60,0,495200,0,210
60,0,5640,0,310000
-1,0,0,0,0
60,0,647.62,0,0
-1,0,311360.00999999995,0,216000
60,0,0,0,0
60,1048.47,4428.64,0,120000
60,0,0,0,0
-1,0,0,0,200000
60,0,0,0,30000
70,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,362216,0,300000
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,150000
60,0,0,0,0
60,0,2750,0,0
-1,0,4193.289999999999,0,0
-1,0,0,0,0
60,0,81642.39,0,0
60,0,0,0,0
-1,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,40000
60,0,0,0,0
60,0,128372.79999999999,0,0
60,0,0,0,0
60,16.45,0,0,0
60,0,2340032,0,0
60,0,0,0,30000
-1,596.36,0,0,8800
70,0,0,0,0
60,0,17519.239999999998,0,0
-1,0,0,0,0
60,0,0,0,109900
60,0,1976.01,0,0
60,0,12914.36,0,4106
60,0,0,0,20000
60,0,21918.35,0,0
60,0,0,0,0
-1,0,1553.33,0,0
-1,0,0,0,0
60,0,4338.63,0,0
-1,343.31,406.66999999999996,0,4962
60,0,0,0,500000
-1,0,3063.83,0,9100
60,0,0,0,0
60,0,388.17,0,0
60,0,8540,0,0
60,0,9003.99,0,0
60,0,0,0,0
60,0,14125.380000000001,0,9100
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
-1,0,4740,0,9700
-1,0,0,0,0
-1,0,0,0,300229.32999999996
-1,0,599.6700000000001,0,0
-1,0,16399.02,0,14598.09
60,0,0,0,0
70,0,0,0,0
60,0,0,0,0
-1,0,0,0,800
60,0,3163642.6799999997,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,95032.5,0,0
60,0,4880,0,0
60,0,132551.77999999997,0,14876.599999999999
60,0,0,0,0
60,0,45007,0,0
60,0,0,0,0
60,0,0,0,0
60,0,4460,0,474113.73000000016
-1,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
-1,0,0,0,0
60,0,3322280.719999996,0,658098.1300000004
60,0,5140,0,103800
60,0,0,0,0
60,0,8805.5,0,0
60,0,0,0,0
-1,0,2650.0299999999997,0,0
60,0,0,0,0
60,0,1348462.7100000002,0,0
60,0,0,0,0
60,0,0,0,2000
60,0,56466.96,0,0
60,0,0,0,0
70,0,0,0,0
60,0,0,0,0
60,0,16698.75,0,0
60,0,5760,0,0
60,0,2692.96,0,0
60,0,0,0,0
60,28.5,26826.68,0,0
60,0,0,0,0
60,0,121433.2,0,120000
60,0,0,0,228000
60,0,605050.63,0,0
60,0,0,0,400000
60,0,0,0,0
60,0,66922.97,0,72132
60,0,0,0,0
60,0,0,0,349950
60,0,15285.48,0,9400
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,212868.59,0,50000
60,0,127557,0,114230
60,0,0,0,0
60,0,0,0,0
60,0,283818.11,0,50000
60,0,0,0,0
60,0,0,0,0
70,0,0,0,0
70,0,0,0,0
-1,0,108922.69,0,50800
60,0,0,0,0
-1,10,75017.04000000001,0,0
60,0,0,0,0
50,0,1634.3,0,400000
60,0,0,0,0
60,0,0,0,0
60,0,0,0,193391
60,0,15002,0,0
60,0,0,0,210000
60,0,372746.14,0,0
50,0,0,0,0
60,125228.62999999912,0,0,0
60,0,11830.6,0,0
-1,0,0,0,0
60,0,8520.359999999999,0,0
60,0,605300,0,0
60,0,4840,0,867
60,0,0,0,0
60,0,2408046.14,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,2646.0199999999995,0,0,0
70,0,442002.2599999997,0,348
60,0,402221,0,37900
